t_name,t_id,t_starttime,t_slug,entrant_count,p_name,p_id,p_standing
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Z-Mega,2042439,17
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,GlueGuzzler,3158760,17
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,ゼツボ | TASbot,1547752,25
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Mattador,1563454,25
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,JellySkele,2418968,7
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Rebellious Ragğer,1143701,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Tzar,2555208,17
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,JDA,2696670,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Corgle,3116341,9
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,F3 | WiiPhone,2300730,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,GGSV | Lengel1106,3128078,13
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,BAN | JayC,2628972,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,ImJustAdamant,3037723,9
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Arck,2662820,3
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,PariahDox,2879533,9
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,ContinueParra,2694643,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Jojime,2471813,5
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Moga,2815217,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,Kyubert (yourf),3022475,13
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,ThreeBlindMice,1150329,33
Bracket About Nothing #21 - Beginners Only GGST,503659,1670374800,tournament/bracket-about-nothing-21-beginners-only-ggst,40,BurnsideEX,1345600,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,JoJ,523964,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Arck,2662820,5
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Cpt. Seal,2818010,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,DuckOnQuack,2989369,13
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Jojime,2471813,9
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Ushi Oni,2722503,13
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,BAN | NaomiH,2736965,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Phrozen,3069635,7
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Extav,2898477,9
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Bradford,1466764,3
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Chudax,2988888,7
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,BoiledNoodle8,2165802,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,AcaRa | Avid,248778,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,yulikittenTTV,3041455,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,KyoShine,1665588,9
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,ReivaX,2344894,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,BAN | JayC,2628972,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Mattador,1563454,13
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Moga,2815217,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,BMFD | Tomahawk,424918,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Biggs,618094,1
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,sdaht,2934455,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,BlackYoshi,463350,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,j.PH,2116906,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Kyubert (yourf),3022475,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Sci_Karate,2717444,13
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,JDA,2696670,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,T3 | 10midgits,3019725,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Xzealio,2962695,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Octrane,3121600,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,rose,2991529,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,ImJustAdamant,3037723,4
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,TK | [B A D   G U Y],2980278,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,SKYMETRO,2773874,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,necxgen,2223708,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Nacho,3121595,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Tzar,2555208,9
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,MetaMischief,2893850,33
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,YetAnotherAstrid,3020074,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,JTg | halocantkb,2764402,5
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Corgle,3116341,17
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,BAN | Turtle,2037186,25
Bracket About Nothing #20 - Beginners Only GGST,498011,1668560400,tournament/bracket-about-nothing-20-beginners-only-ggst-1,44,Cyboshi,2980515,2
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Extav,2898477,9
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,JoJ,523964,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Maximum Mighty X,3064841,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,BMFD | Tomahawk,424918,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Sonic Pikachu,2847179,33
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Cake,1544078,3
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Calori78,3035851,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,TheSicilian,1576867,7
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,slingo,2981800,33
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,RedStar,2702730,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Bobby2,3076995,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,NullVoidus,2320762,4
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Sci_Karate,2717444,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,BAD | Auncle TK,2980278,33
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Moonberry2,2924662,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,SKYMETRO,2773874,33
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Biggs,618094,5
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,YetAnotherAstrid,3020074,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,BENJI | Shredder,2978827,2
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,fka bread,2828624,7
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,iglmorg,2860443,1
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,MetaMischief,2893850,9
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,rose,2991529,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,vxOblivionxv,2971039,13
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,PariahDox,2879533,9
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Xzealio,2962695,5
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Chudax,2988888,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Moga,2815217,9
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,ThePhatGamer,2722508,13
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,BAN | JayC,2628972,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,maid,2809578,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,BAN | Turtle,2037186,13
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,Westfield,2879315,33
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,j.PH,2116906,33
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,YULI | yulikittenTTV,3041455,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,deadringer,2932173,13
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,mrgoodtimehaver,2935379,17
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,BAN | BurnsideEX,1345600,25
Bracket About Nothing #19 - Beginners Only GGST,489344,1666137600,tournament/bracket-about-nothing-19-beginners-only-ggst,42,ChillTheRose,3052047,33
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,JoJ,523964,25
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,SKYMETRO,2773874,9
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,Quantum Gamer,2993555,33
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,RedStar,2702730,13
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,NullVoidus,2320762,7
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,Marshadow,1245346,33
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,Sonic Pikachu,2847179,25
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,AcaRa | Avid,248778,33
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,Moonberry2,2924662,25
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,Lit Lad Larry,3052913,17
Bracket About Nothing #18 - Beginners GGST,485292,1664928000,tournament/bracket-about-nothing-18-beginners-ggst,50,BAD | Auncle TK,2980278,33
